moisture_active1,moisture_active2,oxygen,lid,co2,time_stamp,device_id,temperature_curing1,temperature_curing2,moisture_curing1,moisture_curing2,automation_active,methane,temperature_active1,temperature_active2,temperature_active3,temperature_active4
23,24,10.6896143,close,6227,5/07/2024 22:40,YJWCHg,0,0,90,57,FALSE,919,23,22,25,23
23,22,10.68134022,close,6100,5/07/2024 22:40,YJWCHg,0,0,22,62,FALSE,926,23,22,25,23
25,25,10.65848827,close,6146,5/07/2024 22:40,YJWCHg,0,0,56,58,FALSE,926,23,22,25,23
23,26,10.66321564,close,6056,5/07/2024 22:40,YJWCHg,0,0,102,60,FALSE,905,23,22,25,23
19,26,10.67267227,close,6100,5/07/2024 22:40,YJWCHg,0,0,112,59,FALSE,1015,23,22,25,23
21,23,10.66636753,close,6146,5/07/2024 22:40,YJWCHg,0,0,39,59,FALSE,951,23,22,25,23
24,26,10.66951942,close,6112,5/07/2024 22:40,YJWCHg,0,0,37,58,FALSE,927,23,22,25,23
26,25,10.67346001,close,6173,5/07/2024 22:40,YJWCHg,0,0,77,58,FALSE,924,23,22,25,23
22,26,10.67306614,close,6126,5/07/2024 22:40,YJWCHg,0,0,150,57,FALSE,970,23,22,25,23
26,24,10.67582417,close,6095,5/07/2024 22:40,YJWCHg,0,0,91,57,FALSE,958,23,22,25,23
25,25,10.66479206,close,6134,5/07/2024 22:40,YJWCHg,0,0,63,58,FALSE,936,23,22,25,23
23,23,10.68173409,close,6058,5/07/2024 22:40,YJWCHg,0,0,31,54,FALSE,824,23,22,25,23
21,24,10.70143414,close,6109,5/07/2024 22:40,YJWCHg,0,0,82,58,FALSE,937,23,22,25,23
25,24,10.70222187,close,6134,5/07/2024 22:40,YJWCHg,0,0,42,58,FALSE,942,23,22,25,23
25,24,10.72783184,close,6134,5/07/2024 22:41,YJWCHg,0,0,69,59,FALSE,921,23,22,25,23
23,23,10.74595642,close,6053,5/07/2024 22:41,YJWCHg,0,0,150,57,FALSE,957,23,22,25,23
22,24,10.7554121,close,6053,5/07/2024 22:41,YJWCHg,0,0,110,58,FALSE,897,23,22,25,23
25,23,10.74950218,close,6129,5/07/2024 22:41,YJWCHg,0,0,43,59,FALSE,930,23,22,25,23
26,23,10.74713802,close,6078,5/07/2024 22:41,YJWCHg,0,0,51,59,FALSE,924,23,22,25,23
25,22,10.76565552,close,6146,5/07/2024 22:41,YJWCHg,0,0,149,58,FALSE,926,23,22,-127,23
23,24,10.77589989,close,6043,5/07/2024 22:41,YJWCHg,0,0,99,59,FALSE,946,23,22,25,23
22,26,10.77038383,close,6097,5/07/2024 22:41,YJWCHg,0,0,43,55,FALSE,880,23,22,25,23
22,26,10.7695961,close,6134,5/07/2024 22:41,YJWCHg,0,0,49,58,FALSE,899,23,22,25,23
24,23,10.77274799,close,6063,5/07/2024 22:41,YJWCHg,0,0,126,58,FALSE,951,23,22,25,23
24,27,10.7565937,close,6097,5/07/2024 22:41,YJWCHg,0,0,96,59,FALSE,903,23,22,25,23
23,24,10.74043941,close,6053,5/07/2024 22:41,YJWCHg,0,0,28,57,FALSE,868,23,22,25,23
23,23,10.72783184,close,6102,5/07/2024 22:41,YJWCHg,0,0,38,58,FALSE,954,23,22,25,23
22,23,10.72428608,close,6173,5/07/2024 22:41,YJWCHg,0,0,133,59,FALSE,884,23,22,25,23
24,24,10.72428608,close,6043,5/07/2024 22:41,YJWCHg,0,0,118,57,FALSE,940,23,22,25,23
23,25,10.72467995,close,6131,5/07/2024 22:42,YJWCHg,0,0,35,57,FALSE,996,23,22,25,23
24,23,10.73058987,close,6043,5/07/2024 22:42,YJWCHg,0,0,48,56,FALSE,959,23,22,25,23
21,25,10.73374176,close,6131,5/07/2024 22:42,YJWCHg,0,0,150,58,FALSE,829,23,22,25,23
29,23,10.7313776,close,6070,5/07/2024 22:42,YJWCHg,0,0,88,58,FALSE,907,23,22,25,23
21,26,10.71837616,close,6175,5/07/2024 22:42,YJWCHg,0,0,36,58,FALSE,899,23,22,25,23
21,24,10.72152805,close,6092,5/07/2024 22:42,YJWCHg,0,0,65,58,FALSE,959,23,22,25,23
23,24,10.72940731,close,6083,5/07/2024 22:42,YJWCHg,0,0,114,58,FALSE,827,23,22,25,23
25,24,10.73295403,close,6117,5/07/2024 22:42,YJWCHg,0,0,84,58,FALSE,929,23,22,25,23
26,23,10.74871349,close,6136,5/07/2024 22:42,YJWCHg,0,0,51,59,FALSE,997,23,22,25,23
25,23,10.76447392,close,6097,5/07/2024 22:42,YJWCHg,0,0,68,56,FALSE,962,23,22,25,23
27,23,10.75186539,close,6087,5/07/2024 22:42,YJWCHg,0,0,126,72,FALSE,960,23,22,25,23
22,25,10.74634933,close,5814,5/07/2024 22:42,YJWCHg,0,0,75,57,FALSE,945,23,22,25,23
23,26,10.7455616,close,6136,5/07/2024 22:42,YJWCHg,0,0,61,62,FALSE,904,23,22,25,23
33,26,10.74516773,close,6168,5/07/2024 22:42,YJWCHg,0,0,27,58,FALSE,853,23,22,25,23
29,26,10.76723194,close,6131,5/07/2024 22:42,YJWCHg,0,0,135,59,FALSE,924,23,22,25,23
24,24,10.76408005,close,6136,5/07/2024 22:42,YJWCHg,0,0,118,59,FALSE,1030,23,22,25,23
21,34,10.78614426,close,6063,5/07/2024 22:43,YJWCHg,0,0,63,62,FALSE,968,23,22,25,23
24,22,10.79087162,close,6095,5/07/2024 22:43,YJWCHg,0,0,25,58,FALSE,882,23,22,25,23
24,24,10.77826405,close,6180,5/07/2024 22:43,YJWCHg,0,0,63,55,FALSE,918,23,22,25,23
25,24,10.75304794,close,6148,5/07/2024 22:43,YJWCHg,0,0,106,58,FALSE,924,23,22,25,23
25,36,10.76565552,close,6376,5/07/2024 22:43,YJWCHg,0,0,90,59,FALSE,877,23,22,25,23
24,23,10.76526165,close,6102,5/07/2024 22:43,YJWCHg,0,0,41,58,FALSE,918,23,22,25,23
23,23,10.75304794,close,6048,5/07/2024 22:43,YJWCHg,0,0,34,58,FALSE,1019,23,22,25,23
21,25,10.7597456,close,6058,5/07/2024 22:43,YJWCHg,0,0,56,57,FALSE,848,23,22,25,23
22,24,10.74792576,close,6058,5/07/2024 22:43,YJWCHg,0,0,129,57,FALSE,930,23,22,25,23
22,24,10.71955776,close,6136,5/07/2024 22:43,YJWCHg,0,0,103,57,FALSE,932,23,22,25,23
22,24,10.7049799,close,6095,5/07/2024 22:43,YJWCHg,0,0,54,58,FALSE,891,23,22,25,23
22,18,10.69670582,close,6126,5/07/2024 22:43,YJWCHg,0,0,40,56,FALSE,920,23,22,25,23
22,11,10.70300961,close,6097,5/07/2024 22:43,YJWCHg,0,0,123,58,FALSE,935,23,22,25,23
23,22,10.72822571,close,6041,5/07/2024 22:43,YJWCHg,0,0,97,58,FALSE,904,23,22,25,23
22,25,10.7061615,close,6161,5/07/2024 22:43,YJWCHg,0,0,24,59,FALSE,952,23,22,25,23
23,25,10.71246624,close,6041,5/07/2024 22:43,YJWCHg,0,0,102,57,FALSE,916,23,22,25,25
23,27,10.70931435,close,6117,5/07/2024 22:44,YJWCHg,0,0,100,61,FALSE,908,23,22,25,23
25,25,10.70300961,close,6058,5/07/2024 22:44,YJWCHg,0,0,28,59,FALSE,907,23,22,23,23
26,26,10.70773792,close,6131,5/07/2024 22:44,YJWCHg,0,0,62,58,FALSE,897,23,22,25,23
21,24,10.72349834,close,6129,5/07/2024 22:44,YJWCHg,0,0,144,58,FALSE,888,23,22,25,23
23,24,10.71246624,close,6053,5/07/2024 22:44,YJWCHg,0,0,84,58,FALSE,951,23,22,25,23
24,29,10.72507381,close,6126,5/07/2024 22:44,YJWCHg,0,0,67,57,FALSE,946,23,22,25,23
21,25,10.73610592,close,6083,5/07/2024 22:44,YJWCHg,0,0,150,58,FALSE,973,23,22,25,23
24,24,10.72349834,close,6056,5/07/2024 22:44,YJWCHg,0,0,78,57,FALSE,924,23,22,25,23
23,22,10.73610592,close,6053,5/07/2024 22:44,YJWCHg,0,0,28,56,FALSE,1004,23,22,25,23
26,23,10.72980213,close,6134,5/07/2024 22:44,YJWCHg,0,0,148,58,FALSE,901,23,22,25,23
27,26,10.74201584,close,6139,5/07/2024 22:44,YJWCHg,0,0,85,58,FALSE,918,23,22,25,23
23,27,10.73649979,close,6156,5/07/2024 22:44,YJWCHg,0,0,63,58,FALSE,885,23,22,25,23
24,24,10.74044037,close,6124,5/07/2024 22:44,YJWCHg,0,0,131,59,FALSE,897,23,22,25,23
23,23,10.74713802,close,6161,5/07/2024 22:44,YJWCHg,0,0,27,58,FALSE,979,23,22,25,23
25,25,10.72152805,close,6402,5/07/2024 22:44,YJWCHg,0,0,75,56,FALSE,925,23,22,25,23
24,22,10.71246624,close,6107,5/07/2024 22:45,YJWCHg,0,0,69,58,FALSE,879,23,22,25,23
24,24,10.7203455,close,6058,5/07/2024 22:45,YJWCHg,0,0,54,57,FALSE,941,23,22,25,23
19,23,10.72349739,close,6131,5/07/2024 22:45,YJWCHg,0,0,125,60,FALSE,863,23,22,25,23
23,23,10.71995163,close,7194,5/07/2024 22:45,YJWCHg,0,0,42,58,FALSE,938,23,22,25,23
18,22,10.72625542,close,6102,5/07/2024 22:45,YJWCHg,0,0,76,58,FALSE,907,23,22,25,23
22,23,10.72665024,close,6021,5/07/2024 22:45,YJWCHg,0,0,110,57,FALSE,945,23,22,25,23
25,23,10.72152805,close,6107,5/07/2024 22:45,YJWCHg,0,0,21,59,FALSE,949,23,22,25,23
24,24,10.72152805,close,6300,5/07/2024 22:45,YJWCHg,0,0,73,58,FALSE,1014,23,22,25,23
24,22,10.71482944,close,6034,5/07/2024 22:45,YJWCHg,0,0,89,57,FALSE,930,23,22,25,23
24,26,10.730196,close,6097,5/07/2024 22:45,YJWCHg,0,0,47,59,FALSE,921,23,22,25,23
23,26,10.730196,close,6144,5/07/2024 22:45,YJWCHg,0,0,63,58,FALSE,854,23,22,25,23
22,24,10.70064545,close,6136,5/07/2024 22:45,YJWCHg,0,0,136,59,FALSE,954,23,22,25,23
15,25,10.70064545,close,6720,5/07/2024 22:45,YJWCHg,0,0,86,58,FALSE,882,23,22,25,23
24,27,10.69591808,close,6070,5/07/2024 22:45,YJWCHg,0,0,31,58,FALSE,978,23,22,25,23
26,24,10.68015766,close,6166,5/07/2024 22:45,YJWCHg,0,0,112,58,FALSE,957,23,22,25,23
23,25,10.68015766,close,6092,5/07/2024 22:45,YJWCHg,0,0,122,58,FALSE,842,23,22,25,23
24,25,10.67424774,close,6136,5/07/2024 22:46,YJWCHg,0,0,82,57,FALSE,965,23,22,25,23
23,24,10.68015766,close,6126,5/07/2024 22:46,YJWCHg,0,0,35,58,FALSE,952,23,22,25,23
26,21,10.68330956,close,6134,5/07/2024 22:46,YJWCHg,0,0,53,58,FALSE,989,23,22,25,23
22,23,10.69394779,close,6175,5/07/2024 22:46,YJWCHg,0,0,75,57,FALSE,964,23,22,25,23
32,24,10.70931435,close,6063,5/07/2024 22:46,YJWCHg,0,0,129,58,FALSE,935,23,22,25,23
22,26,10.72428608,close,6112,5/07/2024 22:46,YJWCHg,0,0,128,59,FALSE,921,23,22,25,23
22,24,10.72113419,close,6058,5/07/2024 22:46,YJWCHg,0,0,89,58,FALSE,914,23,22,25,23
25,25,10.73216629,close,6168,5/07/2024 22:46,YJWCHg,0,0,51,58,FALSE,777,23,22,25,23
24,25,10.72586155,close,6151,5/07/2024 22:46,YJWCHg,0,0,21,58,FALSE,940,23,22,25,23
24,23,10.71010208,close,6092,5/07/2024 22:46,YJWCHg,0,0,61,58,FALSE,931,23,22,25,23
24,24,10.73177147,close,6131,5/07/2024 22:46,YJWCHg,0,0,150,60,FALSE,941,23,22,25,23
25,27,10.72113419,close,5990,5/07/2024 22:46,YJWCHg,0,0,95,59,FALSE,864,23,22,25,23
20,28,10.72546768,close,6153,5/07/2024 22:46,YJWCHg,0,0,62,58,FALSE,949,23,22,25,23
23,22,10.7313776,close,6175,5/07/2024 22:46,YJWCHg,0,0,30,58,FALSE,918,23,22,25,23
24,26,10.71246624,close,6112,5/07/2024 22:46,YJWCHg,0,0,77,58,FALSE,873,23,22,25,23
25,26,10.7049799,close,6058,5/07/2024 22:47,YJWCHg,0,0,121,59,FALSE,855,23,22,25,23
24,24,10.7049799,close,5792,5/07/2024 22:47,YJWCHg,0,0,53,58,FALSE,858,23,22,25,23
23,26,10.6896143,close,6078,5/07/2024 22:47,YJWCHg,0,0,57,60,FALSE,948,23,22,25,23
22,22,10.70852566,close,6109,5/07/2024 22:47,YJWCHg,0,0,73,59,FALSE,891,23,22,25,23
19,24,10.71837616,close,6134,5/07/2024 22:47,YJWCHg,0,0,84,58,FALSE,909,23,22,25,23
25,24,10.71286011,close,6139,5/07/2024 22:47,YJWCHg,0,0,22,57,FALSE,885,23,22,25,23
23,24,10.69867611,close,6048,5/07/2024 22:47,YJWCHg,0,0,70,58,FALSE,949,23,22,25,23
24,24,10.70655632,close,6124,5/07/2024 22:47,YJWCHg,0,0,132,58,FALSE,907,23,22,25,23
21,23,10.69473553,close,6073,5/07/2024 22:47,YJWCHg,0,0,96,58,FALSE,974,23,22,25,23
24,20,10.69473553,close,6092,5/07/2024 22:47,YJWCHg,0,0,81,57,FALSE,958,23,22,25,23
25,24,10.69158363,close,6129,5/07/2024 22:47,YJWCHg,0,0,62,58,FALSE,931,23,22,25,23
24,25,10.69473553,close,6097,5/07/2024 22:47,YJWCHg,0,0,150,59,FALSE,921,23,22,25,23
23,25,10.70104027,close,6134,5/07/2024 22:47,YJWCHg,0,0,53,58,FALSE,943,23,22,25,23
23,25,10.701828,close,6043,5/07/2024 22:47,YJWCHg,0,0,46,56,FALSE,926,23,22,25,23
22,24,10.69512939,close,6122,5/07/2024 22:47,YJWCHg,0,0,149,59,FALSE,907,23,22,25,23
20,23,10.69867611,close,6183,5/07/2024 22:47,YJWCHg,0,0,94,59,FALSE,996,23,22,25,23
25,24,10.71167755,close,6051,5/07/2024 22:48,YJWCHg,0,0,94,59,FALSE,1058,23,22,25,23
24,22,10.69946384,close,6095,5/07/2024 22:48,YJWCHg,0,0,27,59,FALSE,901,23,22,25,23
23,24,10.70104027,close,6112,5/07/2024 22:48,YJWCHg,0,0,104,57,FALSE,912,23,22,25,23
37,26,10.70734406,close,6109,5/07/2024 22:48,YJWCHg,0,0,83,56,FALSE,868,23,22,25,23
23,26,10.71364784,close,6175,5/07/2024 22:48,YJWCHg,0,0,54,58,FALSE,912,23,22,25,23
24,25,10.71364784,close,6058,5/07/2024 22:48,YJWCHg,0,0,133,58,FALSE,921,23,22,25,23
25,24,10.71995163,close,6056,5/07/2024 22:48,YJWCHg,0,0,74,58,FALSE,902,23,22,25,23
22,25,10.72625637,close,6095,5/07/2024 22:48,YJWCHg,0,0,53,57,FALSE,918,23,22,25,23
26,24,10.73334789,close,6112,5/07/2024 22:48,YJWCHg,0,0,146,60,FALSE,890,23,22,25,23
25,25,10.72704411,close,6095,5/07/2024 22:48,YJWCHg,0,0,82,58,FALSE,936,23,22,25,23
23,25,10.72270966,close,6131,5/07/2024 22:48,YJWCHg,0,0,59,59,FALSE,942,23,22,25,23
28,26,10.73216629,close,6170,5/07/2024 22:48,YJWCHg,0,0,138,58,FALSE,948,23,22,25,23
23,24,10.72980213,close,6144,5/07/2024 22:48,YJWCHg,0,0,24,59,FALSE,963,23,22,25,23
23,24,10.74280357,close,6068,5/07/2024 22:48,YJWCHg,0,0,61,59,FALSE,969,23,22,25,23
25,23,10.73689365,close,6080,5/07/2024 22:48,YJWCHg,0,0,98,58,FALSE,924,23,22,25,23
24,23,10.73374176,close,6053,5/07/2024 22:48,YJWCHg,0,0,50,57,FALSE,969,23,22,25,23
25,25,10.72980213,close,6063,5/07/2024 22:49,YJWCHg,0,0,98,55,FALSE,957,23,22,25,23
22,23,10.71010208,close,6063,5/07/2024 22:49,YJWCHg,0,0,105,58,FALSE,957,23,22,25,23
24,24,10.70458603,close,6134,5/07/2024 22:49,YJWCHg,0,0,30,58,FALSE,949,23,22,25,23
25,26,10.69512939,close,6212,5/07/2024 22:49,YJWCHg,0,0,73,58,FALSE,897,23,22,25,23
22,23,10.70576763,close,6095,5/07/2024 22:49,YJWCHg,0,0,94,59,FALSE,957,23,22,25,23
29,25,10.69316006,close,6166,5/07/2024 22:49,YJWCHg,0,0,24,58,FALSE,905,23,22,25,23
22,24,10.71010208,close,6146,5/07/2024 22:49,YJWCHg,0,0,132,57,FALSE,1015,23,22,25,23
23,24,10.70891953,close,6315,5/07/2024 22:49,YJWCHg,0,0,94,58,FALSE,910,23,22,25,23
23,23,10.69828224,close,6134,5/07/2024 22:49,YJWCHg,0,0,38,58,FALSE,1109,23,22,25,23
18,23,10.70143414,close,6092,5/07/2024 22:49,YJWCHg,0,0,74,57,FALSE,877,23,22,25,23
23,22,10.69867611,close,6041,5/07/2024 22:49,YJWCHg,0,0,89,57,FALSE,951,23,22,25,23
24,24,10.71995163,close,6102,5/07/2024 22:49,YJWCHg,0,0,41,58,FALSE,954,23,22,25,23
25,24,10.71837616,close,5721,5/07/2024 22:49,YJWCHg,0,0,150,58,FALSE,1172,23,22,25,23
24,19,10.73571205,close,6039,5/07/2024 22:49,YJWCHg,0,0,91,59,FALSE,946,23,22,25,23
24,26,10.71679974,close,6131,5/07/2024 22:49,YJWCHg,0,0,95,58,FALSE,841,23,22,25,23
21,25,10.71482944,close,6056,5/07/2024 22:50,YJWCHg,0,0,24,57,FALSE,956,23,22,25,23
24,24,10.69788742,close,6034,5/07/2024 22:50,YJWCHg,0,0,72,58,FALSE,957,23,22,25,23
25,25,10.69552422,close,6056,5/07/2024 22:50,YJWCHg,0,0,121,58,FALSE,1067,23,22,25,23
24,23,10.71128368,close,6056,5/07/2024 22:50,YJWCHg,0,0,44,57,FALSE,938,23,22,25,23
23,24,10.7061615,close,6053,5/07/2024 22:50,YJWCHg,0,0,31,57,FALSE,1028,23,22,25,23
22,26,10.7049799,close,6117,5/07/2024 22:50,YJWCHg,0,0,64,60,FALSE,914,23,22,25,23
25,22,10.68370438,close,6068,5/07/2024 22:50,YJWCHg,0,0,126,57,FALSE,957,23,22,25,23
23,24,10.69040203,close,6107,5/07/2024 22:50,YJWCHg,0,0,96,58,FALSE,915,23,22,25,23
26,23,10.67385387,close,6090,5/07/2024 22:50,YJWCHg,0,0,22,58,FALSE,957,23,22,25,23
22,24,10.68291569,close,6090,5/07/2024 22:50,YJWCHg,0,0,63,59,FALSE,931,23,22,25,23
25,25,10.68882561,close,6114,5/07/2024 22:50,YJWCHg,0,0,146,59,FALSE,932,23,22,25,23
23,22,10.70576763,close,6092,5/07/2024 22:50,YJWCHg,0,0,84,58,FALSE,1034,23,22,25,23
24,26,10.69316006,close,6100,5/07/2024 22:50,YJWCHg,0,0,44,58,FALSE,1078,23,22,25,23
23,21,10.68449211,close,6146,5/07/2024 22:50,YJWCHg,0,0,67,59,FALSE,957,22,22,25,23
26,23,10.68449211,close,6048,5/07/2024 22:50,YJWCHg,0,0,100,58,FALSE,943,23,22,25,23
22,25,10.68370342,close,6131,5/07/2024 22:50,YJWCHg,0,0,47,59,FALSE,948,23,22,25,23
22,22,10.67700577,close,6097,5/07/2024 22:51,YJWCHg,0,0,58,57,FALSE,989,23,22,25,23
22,24,10.67346001,close,5980,5/07/2024 22:51,YJWCHg,0,0,150,59,FALSE,1035,23,22,25,23
24,27,10.67976379,close,6266,5/07/2024 22:51,YJWCHg,0,0,89,55,FALSE,1045,23,22,25,23
25,22,10.67346001,close,6080,5/07/2024 22:51,YJWCHg,0,0,24,57,FALSE,965,23,22,25,23
24,25,10.67227745,close,6068,5/07/2024 22:51,YJWCHg,0,0,77,59,FALSE,879,23,22,25,23
24,26,10.66164017,close,6126,5/07/2024 22:51,YJWCHg,0,0,118,58,FALSE,931,23,22,25,23
25,16,10.65218353,close,6068,5/07/2024 22:51,YJWCHg,0,0,29,56,FALSE,840,23,22,25,23
23,25,10.65848827,close,6097,5/07/2024 22:51,YJWCHg,0,0,56,57,FALSE,957,23,22,25,23
22,25,10.64075756,close,6073,5/07/2024 22:51,YJWCHg,0,0,140,57,FALSE,960,23,22,25,23
24,26,10.64312172,close,6085,5/07/2024 22:51,YJWCHg,0,0,75,58,FALSE,915,23,22,25,23
22,23,10.65415382,close,6112,5/07/2024 22:51,YJWCHg,0,0,57,58,FALSE,959,23,22,25,23
22,25,10.65415382,close,6131,5/07/2024 22:51,YJWCHg,0,0,136,58,FALSE,925,23,22,25,23
23,25,10.6470623,close,6087,5/07/2024 22:51,YJWCHg,0,0,83,59,FALSE,956,23,22,25,23
21,26,10.66282177,close,6144,5/07/2024 22:51,YJWCHg,0,0,32,58,FALSE,918,23,22,25,23
23,25,10.66952038,close,6129,5/07/2024 22:51,YJWCHg,0,0,150,59,FALSE,920,23,22,25,23
24,24,10.66321564,close,6048,5/07/2024 22:52,YJWCHg,0,0,88,58,FALSE,1075,23,22,25,23
23,27,10.67267227,close,6188,5/07/2024 22:52,YJWCHg,0,0,37,58,FALSE,903,23,22,25,23
25,24,10.66636753,close,6124,5/07/2024 22:52,YJWCHg,0,0,78,57,FALSE,992,23,22,25,23
25,24,10.68843174,close,6122,5/07/2024 22:52,YJWCHg,0,0,97,58,FALSE,913,23,22,25,23
23,25,10.6919775,close,6092,5/07/2024 22:52,YJWCHg,0,0,81,60,FALSE,840,23,22,25,23
26,23,10.69394779,close,6170,5/07/2024 22:52,YJWCHg,0,0,48,58,FALSE,956,23,22,25,23
32,26,10.70655632,close,6168,5/07/2024 22:52,YJWCHg,0,0,114,62,FALSE,907,23,22,25,23
24,25,10.70655632,close,6112,5/07/2024 22:52,YJWCHg,0,0,83,57,FALSE,960,23,22,25,23
23,23,10.70734406,close,6053,5/07/2024 22:52,YJWCHg,0,0,26,56,FALSE,984,23,22,25,23
23,23,10.71128368,close,6175,5/07/2024 22:52,YJWCHg,0,0,117,59,FALSE,948,23,22,25,23
24,25,10.71758842,close,6161,5/07/2024 22:52,YJWCHg,0,0,74,58,FALSE,904,23,22,25,23
26,24,10.71167755,close,6134,5/07/2024 22:52,YJWCHg,0,0,113,58,FALSE,1115,23,22,25,23
21,33,10.73177147,close,6109,5/07/2024 22:52,YJWCHg,0,0,78,58,FALSE,921,23,22,25,23
23,26,10.73256016,close,5997,5/07/2024 22:52,YJWCHg,0,0,63,58,FALSE,857,23,22,25,23
24,26,10.73610592,close,6112,5/07/2024 22:52,YJWCHg,0,0,150,59,FALSE,912,23,22,25,23
25,23,10.73295403,close,6134,5/07/2024 22:52,YJWCHg,0,0,24,58,FALSE,959,23,22,25,23
23,32,10.70773792,close,6068,5/07/2024 22:53,YJWCHg,0,0,68,55,FALSE,951,23,22,25,23
23,24,10.71955776,close,6056,5/07/2024 22:53,YJWCHg,0,0,34,58,FALSE,957,23,22,25,23
25,24,10.71561813,close,5785,5/07/2024 22:53,YJWCHg,0,0,108,58,FALSE,958,23,22,25,23
22,25,10.70222187,close,6148,5/07/2024 22:53,YJWCHg,0,0,87,58,FALSE,957,23,22,25,23
22,25,10.69906998,close,6139,5/07/2024 22:53,YJWCHg,0,0,30,59,FALSE,915,23,22,25,23
24,23,10.70891953,close,6156,5/07/2024 22:53,YJWCHg,0,0,121,58,FALSE,937,23,22,25,23
24,23,10.68922043,close,6122,5/07/2024 22:53,YJWCHg,0,0,36,59,FALSE,920,23,22,25,23
26,23,10.66952038,close,6083,5/07/2024 22:53,YJWCHg,0,0,101,57,FALSE,960,23,22,25,23
24,23,10.6612463,close,6134,5/07/2024 22:53,YJWCHg,0,0,96,58,FALSE,942,23,22,25,23
25,31,10.68015766,close,6158,5/07/2024 22:53,YJWCHg,0,0,70,58,FALSE,964,23,22,25,23
22,24,10.6864624,close,5335,5/07/2024 22:53,YJWCHg,0,0,105,57,FALSE,973,23,22,25,23
25,24,10.69040203,close,6056,5/07/2024 22:53,YJWCHg,0,0,28,66,FALSE,946,23,22,25,23
23,25,10.68094635,close,6043,5/07/2024 22:53,YJWCHg,0,0,58,58,FALSE,960,23,22,25,23
23,23,10.68843174,close,6092,5/07/2024 22:53,YJWCHg,0,0,29,56,FALSE,997,23,22,25,23
24,23,10.69788742,close,6056,5/07/2024 22:53,YJWCHg,0,0,72,56,FALSE,951,23,22,25,23
22,25,10.687644,close,6158,5/07/2024 22:53,YJWCHg,0,0,136,58,FALSE,924,23,22,25,23
25,25,10.69040203,close,6100,5/07/2024 22:54,YJWCHg,0,0,101,57,FALSE,960,23,22,25,23
22,25,10.7061615,close,6148,5/07/2024 22:54,YJWCHg,0,0,88,58,FALSE,949,23,22,25,23
22,25,10.70537376,close,6085,5/07/2024 22:54,YJWCHg,0,0,26,58,FALSE,910,23,22,25,23
22,25,10.69709969,close,6148,5/07/2024 22:54,YJWCHg,0,0,74,59,FALSE,914,23,22,25,23
25,25,10.70143414,close,6395,5/07/2024 22:54,YJWCHg,0,0,116,58,FALSE,957,23,22,25,23
24,25,10.68606758,close,6061,5/07/2024 22:54,YJWCHg,0,0,23,62,FALSE,918,23,22,25,23
25,26,10.68922043,close,6095,5/07/2024 22:54,YJWCHg,0,0,76,59,FALSE,905,23,22,25,23
21,27,10.68488598,close,6087,5/07/2024 22:54,YJWCHg,0,0,96,58,FALSE,953,23,22,25,23
25,22,10.6754303,close,6478,5/07/2024 22:54,YJWCHg,0,0,26,58,FALSE,937,23,22,25,23
24,26,10.66203403,close,6073,5/07/2024 22:54,YJWCHg,0,0,72,56,FALSE,1003,23,22,25,23
24,24,10.68094635,close,5941,5/07/2024 22:54,YJWCHg,0,0,128,57,FALSE,866,23,22,25,23
22,24,10.67858219,close,6134,5/07/2024 22:54,YJWCHg,0,0,61,57,FALSE,879,23,21,25,23
22,38,10.67739964,close,6170,5/07/2024 22:54,YJWCHg,0,0,78,59,FALSE,919,23,22,25,23
24,22,10.66991425,close,6053,5/07/2024 22:54,YJWCHg,0,0,97,60,FALSE,886,23,22,25,23
26,25,10.67188358,close,6017,5/07/2024 22:54,YJWCHg,0,0,42,58,FALSE,1020,23,22,25,23
23,26,10.67148972,close,6139,5/07/2024 22:55,YJWCHg,0,0,103,60,FALSE,714,23,22,25,23
24,25,10.68409824,close,6095,5/07/2024 22:55,YJWCHg,0,0,44,58,FALSE,898,23,22,25,23
24,25,10.67385387,close,6134,5/07/2024 22:55,YJWCHg,0,0,131,58,FALSE,919,23,22,25,23
23,24,10.67385387,close,6280,5/07/2024 22:55,YJWCHg,0,0,76,58,FALSE,1023,23,21,25,23
22,25,10.69749355,close,6102,5/07/2024 22:55,YJWCHg,0,0,56,59,FALSE,1035,23,21,25,23
26,23,10.69118977,close,6124,5/07/2024 22:55,YJWCHg,0,0,111,57,FALSE,902,23,22,25,23
23,23,10.70143414,close,6063,5/07/2024 22:55,YJWCHg,0,0,46,58,FALSE,897,23,21,25,23
23,25,10.70143414,close,6117,5/07/2024 22:55,YJWCHg,0,0,74,59,FALSE,918,23,22,25,23
22,12,10.69237232,close,6144,5/07/2024 22:55,YJWCHg,0,0,136,57,FALSE,873,23,22,25,23
24,25,10.69513035,close,6063,5/07/2024 22:55,YJWCHg,0,0,33,59,FALSE,886,23,22,25,23
22,25,10.70143414,close,6073,5/07/2024 22:55,YJWCHg,0,0,63,59,FALSE,786,23,21,25,23
24,25,10.68330956,close,6019,5/07/2024 22:55,YJWCHg,0,0,109,58,FALSE,967,23,22,25,23
25,23,10.70537376,close,6168,5/07/2024 22:55,YJWCHg,0,0,74,58,FALSE,931,23,21,25,23
24,25,10.69946384,close,5973,5/07/2024 22:55,YJWCHg,0,0,75,57,FALSE,954,23,22,25,23
24,25,10.70458603,close,6090,5/07/2024 22:55,YJWCHg,0,0,115,59,FALSE,984,23,22,25,23
